id,problem
svsu_2006_level1_solutions_11,"Theequationofthetangentlinetothecirclex2+y2=25at(3,4)is (a) 3x+4y=25 (b) 3x−4y=−7 (c) 4x+3y=24 (d) 4x−3y=0 (e) Noneoftheabove"
svsu_2006_level1_solutions_12,"Aworkerispleasedtoreceivea20%payrise,butdisappointedtohavethisfollowedbya20%pay cut.Whatistheoverallresultofthis? (a) Thepayremainsthesame. (b) 10%cut (c) 4%rise (d) 4%cut (e) Noneoftheabove"
svsu_2006_level1_solutions_13,"Ifacatandahalfcancatcharatandahalfinanhourandahalf,howmanyratscan3catscatchin 3hours? (a) 9 (b) 6 (c) 3 (d) 2 (e) Noneoftheabove"
svsu_2006_level1_solutions_14,"Donaldrentsponiesfor$15foronepony.Foreachadditionalpony,a$1perponydiscountisgiven (e.g. 2poniesrentfor$14each,3poniesrentfor$13eachetc). Whatisthemostexpensiverental Donaldcanhave? (a) $225 (b) $64 (c) $49 (d) $144 (e) Noneoftheabove"
svsu_2006_level1_solutions_15,"For0<x<2,theminimumvalueofx+ is x 3 (a) (b) 1 (c) 2 (d) Theexpressionhasnominimumvalue 4 (e) Noneoftheabove"
svsu_2006_level1_solutions_16,Howmanygallonsofpurealcoholmustbeaddedto10gallonsofa40%alcoholmixturetogeta 50%alcoholmixture? (a) 10 (b) 5 (c) 3 (d) 2 (e) Noneoftheabove
svsu_2006_level1_solutions_17,"Aboatcangoupstreamagainsta2.5mphcurrentin11hours,andbackdownstreamtothesame placein7hours.Findthespeedoftheboatinstillwater. (a) 5mph (b) 7mph (c) 9mph (d) 13mph (e) Noneoftheabove"
svsu_2006_level1_solutions_18,"AtouristtravelstoCanadaandexchanges1000Americandollars,getting1250Canadiandollars. After 4 hours in a casino, he has 100 Canadian dollars left. Assuming the exchange rate did not changeduringhisstay,howmuchwillhegetexchangingitforAmericandollars? (a) 75 (b) 80 (c) 85 (d) 90 (e) Noneoftheabove"
svsu_2006_level1_solutions_19,"OnHalloween,TomcollectstwiceasmanypiecesofcandyasJane,whileMarygetsthreetimesas manypiecesasRich. TomeatshalfofhiscandyandgivestheotherhalftoMary. Maryconsumes two-thirdswhatshenowhasandasksJaneifshewantstherest. JaneoptstotakefromMaryonly asmuchasJaneoriginallyhad. MarythenpassestheremainingcandytoRich. Richendsupwith 100piecesofcandy,whichis,accordingtohim,25%morethanheoriginallycollected. Whichof thefollowingholds? (a) Thekidscollected550piecesofcandyaltogether (b) MaryandJanetogethercollectedmorethan130%ofwhatTomandRichcollectedtogether (c) TomandJanetogetheroriginallycollected270pieces (d) Maryendedupconsumingmorecandythanshecollected (e) Noneoftheabove"
svsu_2006_level1_solutions_20,"What is the equation of the perpendicular bisector of the line segment (−1,3) to (3,5)? (A line bisectsasegmentifitdividesitintotwosegmentsofequallength.) (a) x−2y=−7 (b) 2x−y=−2 (c) x+2y=13 (d) 2x+y=1 (e) Noneoftheabove"
svsu_2006_level1_solutions_21,Whatistheremainderwhen9·105+8·104+7·103+6·102+5·101+4·100isdividedby3? (a) 0 (b) 1 (c) 2 (d) 3 (e) Noneoftheabove
svsu_2006_level1_solutions_22,"Leta beafixedinteger. Alowingrepetition,letr , r andr bethesolutionsoftheequationx3+ 1 2 3 ax2+ax+1=0.Ifr andr aredistinctintegers,whatisthevalueofr ? 1 2 3 p (a) 3 3 (b) 1 (c) −1 (d) 1+i (e) Noneoftheabove 2"
svsu_2006_level1_solutions_23,"In a strange far-away land, the “star operation” misbehaves: a?b 6=b?a. Other than that, the operationisassociativeand1?a=a?1=aforanya.Supposeweknowthata?a?a=1,b?b=1, andb?a=a?a?b.Whichofthefollowingmustbetrueaboutb?a?a? (a) b?a?a=1 (b) b?a?a=a?b (c) b?a?a=a?a?b (d) b?a?a=a (e) Noneoftheabove"
svsu_2006_level1_solutions_24,"Thesolutionsettotheequation2x3−9x2+25=0is p p p p p p (a) '−5,1+ 6,7−2 6 “ (b) '5,1− 6,7−2 6 “ (c) '5,1− 6,7+2 6 “ 2 2 2 p p (d) '−5,1− 6,7+ 6 “ (e) Noneoftheabove 2"
svsu_2006_level1_solutions_25,Letn= 6+ 11+ 6− 11− 22.Then (a) n≥1 (b) 0<n<1 (c) n=0 (d) −1<n<0 (e) n≤−1 q p q p p
