id,problem
svsu_2012_mo_l1sol_11,"Suppose you have 30 coins which are nickels, dimes, or quarters. The total amount of money is $4.15. One day you find a magic wand that has the ability to change nickels into dimes and dimes into quarters. After you wave the wand over the money, you find you have $6.00. How many dimes did you have originally? (a) 8 (b) 9 (c) 7 (d) 10 (e) none of the above The answer is: (b)"
svsu_2012_mo_l1sol_12,"You purchase 6 new tires for your four wheel car. Each tire is designed to provide a maximum of 40,000 miles of use. Assume you can rotate tires on and off the vehicle at any time. What is the maximum mileage you could get from these tires? (a) 40,000 miles (b) 50,000 miles (c) 60,000 miles (d) 80,000 miles (e) none of the above The answer is: (c)"
svsu_2012_mo_l1sol_13,"The faces of a solid figure are all triangles. The figure has 11 vertices. At each of six vertices, four faces meet and at each of the other five vertices, six faces meet. How many faces does the figure have? (a) 20 (b) 17 (c) 16 (d) 19 (e) none of the above The answer is: (e)"
svsu_2012_mo_l1sol_14,"It takes a horse and a goat two hours to eat 20 pounds of hay. If it takes the horse three more hours than the goat to eat 20 pounds of hay, how long does it take the horse to eat the 20 pounds of hay? (a) 5 hours (b) 6 hours (c) 1 hour (d) 4 hours and 20 minutes (e) none of the above The answer is: (b) 6 SVSU 2012 Math Olympics Solutions Level I-page 7 of 13"
svsu_2012_mo_l1sol_15,"A club of 150 members is holding an arm wrestling contest. When a member loses, the member is out of the contest. There are no ties. How many games must be played to determine the arm wrestling champion? (a) 149 (b) 150 (c) 148 (d) 75 (e) none of the above The answer is: (a)"
svsu_2012_mo_l1sol_16,"For all x such that x ̸= 3; 7; −7;0, what is 5 − 80 equal to? 3 3 x−3 3x2−2x−21 (a) 15 (b) 45x−105 (c) 1 x 5 (d) all of the above 3x−7 49−9x2 3+7 x (e) none of the above The answer is: (c)"
svsu_2012_mo_l1sol_17,"Let x;y be real numbers with x+y = 1 and (x2+y2)(x3+y3) = 12. What is the value of x2+y2? √ √ (a) 2 (b) 3 (c) 2 (d) 3 (e) none of the above The answer is: (d) Solution 1: Let u = x2 +y2. Then u+2xy = x2 +y2 +2xy = (x+y)2 = 1 and u(u−xy) = (x2+y2)(x2+y2−xy) = (x2+y2)(x3+y3)=(x+y) = 12. Thus from xy = 1−u, we have u(u− 1−u) = 12. Hence after simplification, we just have to 2 2 solve the quadratic equation 3u2−u−24 = 0. So u = 3. Solution 2: Sincex2+y2 = (x+y)2−2xy, (x2+y2)(x3+y3) = ((x+y)2−2xy)(x+ y)((x+y)2−3xy) = (1−2xy)(1−3xy) = 12. Let xy = u, then (1−2u)(1−3u) = 6u2−5u+1 = 12. Solve for u, u = 11 and 6 u = −1. Since x;y are√real roots of (t−x)(t−y) = t2−(x+y)t+xy = t2−t+u = 0, the discriminant is (1−4u) 1−4u > 0 gives u = −1. Thus, x2+y2 = (x+y)2−2xy = 1+2 = 3."
svsu_2012_mo_l1sol_18,"P is a point inside the triangle △ABC. Lines are drawn through P parallel to the sides of the triangle. The areas of the three resulting triangles △PMN;△PLK and △PRS are 9, 25 and 81, respectively. What is the area of △ABC? Note that the figure below is not drawn to the scale. 8 SVSU 2012 Math Olympics Solutions Level I-page 9 of 13 (a) 181 (b) 203 (c) 289 (d) 250 (e) none of the above The answer is: (c)"
svsu_2012_mo_l1sol_19,"Nine scientists are working on a secret project. They wish to lock up the documents in a cabinet so that the cabinet can be opened when and only when (cid:12)ve or more of the scientists are present. For this purpose a certain number of locks are installed on the cabinet and each of the scientists is given keys to some of these locks. Each key can open exactly one lock. Thus, for the cabinet to be opened (i) any five of the scientists have to be present and (ii) the keys to all of the locks on the cabinet have to be among the set of all keys given to the present five scientists. What is the smallest number of locks needed? (a) 126 (b) 63 (c) 142 (d) 280 (e) none of the above The answer is: (a)"
svsu_2012_mo_l1sol_20,Suppose that f(x) = xx and g(x) = x2x. Which of the functions below is equal to f(g(x))? (a) xx2x (b) x2x2x+1 (c) x2x2x (d) x4x3 (e) none of the above The answer is: (b)
svsu_2012_mo_l1sol_21,"Fred, reporting for the school paper, knows that Arthur, Bing and Claude were the top three finalists in the talent show, but he doesn’t know who won first place, who was second or who was third place. He does know three things: 1) If Arthur did not win first place, then Bing did. 2) If Bing did not win second place, then Arthur came in last. 3) If Claude came in last, then Arthur did not come in first. Which of the following is the correct order. (a) First: Arthur; Second: Bing; Third: Claude (b) First: Arthur; Second: Claude; Third: Bing (c) First: Bing; Second: Arthur; Third: Claude (d) First: Bing; Second: Claude; Third: Arthur (e) Cannot be determined from the given information 10 SVSU 2012 Math Olympics Solutions Level I-page 11 of 13 The answer is: (d)"
svsu_2012_mo_l1sol_22,"Suppose the least common multiple of two numbers, x and 3675 is equal to 121275, and their greatest common factor is equal to 75. Which range of values below contains x? (a) (0;1000) (b) (1000;2000) (c) (3000;4000) (d) (2000;3000) (e) none of the above The answer is: (d)"
svsu_2012_mo_l1sol_23,Hence x = 2475.
svsu_2012_mo_l1sol_24,"In the figure below, ABCD is a rectangle. The points F;A, and E lie on a straight line. The segments DF;BE, and CA are all perpendicular to FE. The length of DF is 15 and the length of BE is 6. What is the length of FE? √ √ √ √ √ (a) 6 10 (b) 3 10 (c) 3 5 (d) 3 2 (e) 10 The answer is: (a)"
svsu_2012_mo_l1sol_25,"The medians AN and BM of the triangle △ABC intersect at the point G. The vertex C and the points M, G, N are on a circle. The length of AB = a. Find the length of the third median CP. √ √ √ (a) a 2 (b) a 3 (c) a 2 (d) a (e) none of the above 2 2 2 The answer is: (b)"
svsu_2012_mo_l1sol_26,"Let △ABC be a right triangle (]C = 90 ◦ ). The perpendicular bisector l through the midpoint O of the hypothenuse AB intersects one of the legs at a point K and the extension of the other leg at a point D. If | OK |= m, and | OD |= n, find | AB |. √ √ √ √ (a)2 mn (b) mn (c)2 m (d)2 n (e)noneoftheabove n m The answer is: (a)"
svsu_2012_mo_l1sol_27,A problem to remember the year 2011: let x = :01234567891011:::998999 where the digits are obtained by listing the numbers 0-999 in order. What is the 2011th digit to the right of the decimal place? (a) 7 (b) 6 (c) 5 (d) 4 (e) none of the above The answer is: (b)
