id,problem
svsu_level2_exam_11,"Which of the following is the solution set to the inequality 1 2 + ≤5? |x−3| x−3 (cid:104) (cid:17) (cid:16) (cid:105) (cid:104) (cid:17) (cid:104) (cid:17) (a) (−∞,3)∪ 18,∞ (b) −∞,16 ∪ 18,∞ (c) (−∞,3]∪ 18,∞ 5 5 5 5 (cid:104) (cid:105) (d) 16,18 (e) None of the above 5 5"
svsu_level2_exam_12,"A game comes with a set of three fair six-sided dice. In one particular set, while two of the diceareregular,labeledwithnumbers1through6,duetoamanufacturingerror,onthethird diethe side that issupposed to be labeled with1 got labeledwith 6 (so thereare exactly two sides labeled 6 on the die). Suppose two of the dice are chosen at random and rolled once. What is the probability that both land with a side labeled 6 facing up? (a) 5 (b) 1 (c) 1 (d) 1 (e) None of the above 108 24 18 6"
svsu_level2_exam_13,Evaluate (1+i)2022. (a) 1 (b) −21011i (c) 21011i (d) 1011−2022i (e) None of the above (cid:16) (cid:17)
svsu_level2_exam_14,Which of the following is equal to sin π ? 8 (cid:115) √ (cid:115) √ (cid:112) √ (cid:112) √ 2− 2 2+ 2 2− 2 2+ 2 (a) (b) (c) (d) (e) None of the above 2 2 2 2
svsu_level2_exam_15,"Which of the following is a one-to-one function on the given do- main? (a) cos(x), −π ≤x≤ π 2 2 (b) sin(x), −π ≤x≤ π (c) x3−x, −1≤x≤1 2 2 (d) |x+2|, −4≤x≤2 (e) None of the above 2022 SVSU Math Olympics Level II — page 5 of 7"
svsu_level2_exam_16,"The matrix C is the product of two given matrices:   (cid:32) (cid:33) b 2 −3 1 3 2   C= ·1 2 5  5 a 1   2 3 1 If c =−5 and c =1, what are a and b? 2,1 2,3 (a) a=3 and b=2 (b) a=2 and b=−2 (c) a=5 and b=1 (d) a=3 and b=1 (e) None of the above"
svsu_level2_exam_17,"The function F, which takes functions as inputs and returns functions, is defined by F(f)(x)=f(20x)+22 If f is a linear function such that f(5)=16 and F(f)(5)=323, find the formula for F(f)(x). (a) F(f)(x)=2x+8 (b) F(f)(x)=20x2−40x+23 (c) F(f)(x)=80x−89 (d) F(f)(x)=60x+23 (e) None of the above"
svsu_level2_exam_18,"The functions p and q are defined by the following table, in which some values are missing, which is indicated by a question mark. The table also contains some values of the function r, which is defined by the equation r(x) = q(p(x)). Again some values have been replaced by question marks. x 0 1 2 3 4 5 p(x) 4 ? ? 2 1 0 q(x) ? 2 ? 0 5 1 r(x) ? 1 0 4 ? 3 What is the sum of all the missing values in the table? (a) 22 (b) 15 (c) 20 (d) 17 (e) Impossible to determine with given information. 2022 SVSU Math Olympics Level II — page 6 of 7"
svsu_level2_exam_19,"The set N = {0,1,2,...} of all whole numbers has an associative operation of addition, de- 0 noted by +. It also contains a special object, 0, with the property that for any whole number n,n+0=0+n=n. WesaythatthesetNisamonoidwithoperation+andidentityobject0. Another example of a monoid is the set B = {0,1} with the operation ∨ (pronounced ‘or’) definedbytheequations0∨0=0,0∨1=1∨0=1and1∨1=1. Theidentityobjectinthis monoid is also 0. A function f from N to B is a monoid morphism if it satisfies the following two properties: 0 − For any two numbers m and n from the set N , the equation f(m+n) = f(m)∨f(n) is true 0 (we say that f preserves the monoid operations). − f(0)=0 (we say that f preserves the identity objects). Is the function f defined by (cid:40) 0 if n is even f(n)= 1 if n is odd a monoid morphism between the two examples of monoids described above? (a) f is a monoid morphism. (b) f preserves the monoid operation but not the identity objects. (c) f preserves the identity objects but not the monoid operation. (d) f preserves neither the identity objects nor the monoid operation. (e) f is not a function from N to B. 0"
svsu_level2_exam_20,Each side of the cube depicted on the right is numbered with a positive integer in such a way that the products of the numbers on each pair of 10 5 opposite sides are all the same. Find the lowest possible sum of all the 1 14 numbers on the sides of the cube. (a) 78 (b) 80 (c) 89 (d) 107 (e) None of the above (cid:115) (cid:114) (cid:113) (cid:112)
svsu_level2_exam_21,Find the largest integer smaller than 22+ 22+ 22+ 22. (a) 4 (b) 5 (c) 6 (d) 9 (e) 22
svsu_level2_exam_22,"How many pairs of integers (x,y) are solutions of the equation 3x2y−10xy−8y−17=0? (a) none (b) one (c) two (d) four (e) None of the above 2022 SVSU Math Olympics Level II — page 7 of 7"
svsu_level2_exam_23,"A diagram consists of a set of nodes and a set of arrows be- α tween nodes. Two diagrams are shown on the right, first with 1 the set of nodes A = {1,2}, the second with the set of nodes B = (cid:8) α,β,γ,δ,(cid:15),ω (cid:9) . In the first diagram, you can get from 1 to β 2 by following arrows, but not from 2 to 1. In the second dia- δ γ gram,youcanforexamplegetfromα toeverynodeexceptα by 2 ω (cid:15) followingarrows. Twootherextremesintheseconddiagramare (cid:15), from which you can only get to itself, and ω from which you cannot get anywhere by following arrows. Afunctionf fromthesetAtothesetB iscalledadiagrammappingifforeverytwonodesa andb fromthesetAsuchthatyoucangetfroma tob byfollowingarrows,youcanalsoget from f(a) to f(b) by following arrows. How many diagram mappings are there from the first diagram to the second diagram? (a) 6 (b) 17 (c) 18 (d) 20 (e) 21"
svsu_level2_exam_24,"Assuming that ‘wigglers’ are those who wiggle, ‘wobblers’ are those that wobble, and ‘wag- glers’ are those who waggle, which of the following sets of premises will necessarily lead to the conclusion that “Wilbur is not a weeble”? (a) All weebles wobble. (b) Some weebles wobble. (c) All weebles wobble. No wobblers wiggle. No wobblers wiggle. No wobblers wiggle. Some wigglers waggle. Some wagglers wiggle. All wigglers waggle. Wilbur waggles. Wilbur waggles. Wilbur waggles. (d) All weebles wobble. (e) None of the above No wobblers wiggle. All wagglers wiggle. Wilbur waggles."
svsu_level2_exam_25,Suppose that x and y satisfy x−y =9 and xy =−60. The value of (x+y)+(x−y)+xy is x+y x+y (a) −50 (b) −150 (c) −14310 (d) 210 (e) 14160
