id,problem
svsu_2012_m_o_l1_14,"A club of 150 members is holding an arm wrestling contest. When a member loses, the member is out of the contest. There are no ties. How many games must be played to determine the arm wrestling champion? (a) 149 (b) 150 (c) 148 (d) 75 (e) none of the above"
svsu_2012_m_o_l1_15,"For all x such that x ̸= 3; 7; −7;0, what is 5 − 80 equal to? 3 3 x−3 3x2−2x−21 (a) 15 (b) 45x−105 (c) 1 x 5 (d) all of the above 3x−7 49−9x2 3+7 x (e) none of the above"
svsu_2012_m_o_l1_16,Let x;y be real numbers with x+y = 1 and (x2+y2)(x3+y3) = 12. What is the value of x2+y2? √ √ (a) 2 (b) 3 (c) 2 (d) 3 (e) none of the above 3 SVSU 2012 Math Olympics Level I-page 4 of 5
svsu_2012_m_o_l1_17,"P is a point inside the triangle △ABC. Lines are drawn through P parallel to the sides of the triangle. The areas of the three resulting triangles △PMN;△PLK and △PRS are 9, 25 and 81, respectively. What is the area of △ABC? Note that the figure below is not drawn to the scale. (a) 181 (b) 203 (c) 289 (d) 250 (e) none of the above"
svsu_2012_m_o_l1_18,"Nine scientists are working on a secret project. They wish to lock up the documents in a cabinet so that the cabinet can be opened when and only when (cid:12)ve or more of the scientists are present. For this purpose a certain number of locks are installed on the cabinet and each of the scientists is given keys to some of these locks. Each key can open exactly one lock. Thus, for the cabinet to be opened (i) any five of the scientists have to be present and (ii) the keys to all of the locks on the cabinet have to be among the set of all keys given to the present five scientists. What is the smallest number of locks needed? (a) 126 (b) 63 (c) 142 (d) 280 (e) none of the above"
svsu_2012_m_o_l1_19,Suppose that f(x) = xx and g(x) = x2x. Which of the functions below is equal to f(g(x))? (a) xx2x (b) x2x2x+1 (c) x2x2x (d) x4x3 (e) none of the above
svsu_2012_m_o_l1_20,"Fred, reporting for the school paper, knows that Arthur, Bing and Claude were the top three finalists in the talent show, but he doesn’t know who won first place, who was second or who was third place. He does know three things: 1) If Arthur did not win first place, then Bing did. 2) If Bing did not win second place, then Arthur came in last. 3) If Claude came in last, then Arthur did not come in first. Which of the following is the correct order. (a) First: Arthur; Second: Bing; Third: Claude (b) First: Arthur; Second: Claude; Third: Bing (c) First: Bing; Second: Arthur; Third: Claude (d) First: Bing; Second: Claude; Third: Arthur (e) Cannot be determined from the given information 4 SVSU 2012 Math Olympics Level I-page 5 of 5"
svsu_2012_m_o_l1_21,"Suppose the least common multiple of two numbers, x and 3675 is equal to 121275, and their greatest common factor is equal to 75. Which range of values below contains x? (a) (0;1000) (b) (1000;2000) (c) (3000;4000) (d) (2000;3000) (e) none of the above"
svsu_2012_m_o_l1_22,"In the figure below, ABCD is a rectangle. The points F;A, and E lie on a straight line. The segments DF;BE, and CA are all perpendicular to FE. The length of DF is 15 and the length of BE is 6. What is the length of FE? √ √ √ √ √ (a) 6 10 (b) 3 10 (c) 3 5 (d) 3 2 (e) 10"
svsu_2012_m_o_l1_23,"The medians AN and BM of the triangle △ABC intersect at the point G. The vertex C and the points M, G, N are on a circle. The length of AB = a. Find the length of the third median CP. √ √ √ (a) a 2 (b) a 3 (c) a 2 (d) a (e) none of the above 2 2 2"
svsu_2012_m_o_l1_24,"Let △ABC be a right triangle (]C = 90 ◦ ). The perpendicular bisector l through the midpoint O of the hypothenuse AB intersects one of the legs at a point K and the extension of the other leg at a point D. If | OK |= m, and | OD |= n, find | AB |. √ √ √ √ (a)2 mn (b) mn (c)2 m (d)2 n (e)noneoftheabove n m"
svsu_2012_m_o_l1_25,A problem to remember the year 2011: let x = :01234567891011:::998999 where the digits are obtained by listing the numbers 0-999 in order. What is the 2011th digit to the right of the decimal place? (a) 7 (b) 6 (c) 5 (d) 4 (e) none of the above 5
