id,problem
svsu_2015_mo_l2_15,"The left most digit of an integer of length 2000 digits is 3. In this integer, any two consecutive digits must be divisible by 17 or 23. The 2000th digit may be either ’a’ or ’b’. What is the value of a+b? (a) 3 (b) 4 (c) 7 (d) 10 (e) 17 3 SVSU 2015 Math Olympics Level II-page 4 of 5"
svsu_2015_mo_l2_16,"If a is chosen randomly from the set {1,2,3,4,5} and b is chosen randomly from the set {6,7,8}, what is the probability that ab is an even number? (a) 1 (b) 1 (c) 2 (d) 3 (e) none of the above 3 5 5 5"
svsu_2015_mo_l2_17,"Leta,b,c,d,...,z betwentysixpositiverealnumbers. log b·log c·log d···log zlog (a) a b c y z is equal to which of the following? (a) log z (b) log (b+c+d+...+z +a) (c) 1 (d) 0 a z (e) none of the above"
svsu_2015_mo_l2_18,"The product of the digits of a four-digit number is 810. If none of the digits is repeated, the sum of the digits is (a) 18 (b) 19 (c) 23 (d) 25 (e) 22"
svsu_2015_mo_l2_19,The sum of all values of x that satisfy the equation (x2 −5x+5) x2+4x−60 = 1 is (a) -4 (b) 3 (c) 1 (d) 5 (e) 6
svsu_2015_mo_l2_20,"Let f(x) = x−1 and let f(n)(x) denote the n-fold composition of f with itself. That is, x+1 f(1)(x) = f(x) and f(n)(x) = f(f(n−1)(x)). Which of the following is f(2015)(x)? (a) −1 (b) −x+1 (c) 1−x (d) 1 (e) x−1 x x−1 x+1 x x+1"
svsu_2015_mo_l2_21,"If (2x −4x)2 +(2x +4x)2 = 144, what is x? (a) 1 (b) 1 (c) 3 (d) 5 (e) 3 4 2 4 4 2"
svsu_2015_mo_l2_22,The current in a river flows west at a rate of 1.5 ft/sec. A person who rows at a rate of 3 ft/sec in still water is on the south side of the river and wishes to row directly north across the river. In what direction should the person row? (a) 45◦ east from north (b) 60◦ east from north (c) 30◦ east from north (d) 90◦ east from north (e) none of the above
svsu_2015_mo_l2_23,The number of positive divisors of 18800 that are divisible by 235 is (a) 5 (b) 10 (c) 14 (d) 20 (e) 24 4 SVSU 2015 Math Olympics Level II-page 5 of 5
svsu_2015_mo_l2_24,"In the figure, (cid:52)ABC has AB = AC and ∠BAC < 60◦. Point D is on AC with BC = BD. Point E is on AB with BE = ED. If ∠BAC = θ, determine ∠BED in terms of θ. A θ D E B C (a) 3θ (b) θ (c) θ (d) θ (e) 2θ 4 2"
svsu_2015_mo_l2_25,"How many integers can be expressed as a sum of three distinct numbers chosen from the set {4,7,10,13,...,46}? (a) 45 (b) 37 (c) 36 (d) 43 (e) 42 5"
