id,problem
svsu_level_i_02_solutions_15,"( B ) Let A = Audrey's age, B = Beatrice's age, and C = Clement's age. I. If (1) is false then the other three must be true, so A < C < B from (2) and (4), but then it is impossible to have B + C = 2A from (3). Therefore, (1) must be true. II. If (2) is false, we have C > A > B from (1) and (4) being true. Now it is possible to have B + C =2A, so there is no contradiction. III. If (3) is false, then (1) and (2) must be true, so A > B > C . But (4) must also be true, so C > A, which is a contradiction. IV. If (4) is false, then (1) and (2) must be true, so A > B > C. But (3) being true implies B + C =2A, which is impossible. Therefore, (2) must be false and Beatrice is the youngest."
svsu_level_i_02_solutions_16,"( D ) Since these are prime numbers, the unit's digit cannot be 4, 6, or 8, so these must be the ten's digit. Since 63 and 69 are both divisible by three, 61 must be one of the prime numbers. This leaves 43 or 49 with 4 in the ten's place, and 43 is prime. This leaves 89 for the third prime. We have 89 > 61 > 43, so p = 89, q = 61, and r = 43. Now, p - q + r = 89 - 61 + 43 = 71."
svsu_level_i_02_solutions_17,"( A ) The image of the point (a,b), when reflected across the y- axis, is (−a,b)=(c,d). The image of (−a,b), when reflected across the x-axis, is (−a,−b)= (e, f ). So, ab−ef = ab−(−a)(−b)= 0."
svsu_level_i_02_solutions_18,"( C ) From the figure, we see that there is three-fourth's of a circle of radius 14 and two quarter-circles of 3 1  radius 4. So the total area is π(14)2 +2 π(4)2 =147π +8π =155π . 4 4  4 10 4 10 14"
svsu_level_i_02_solutions_19,"( D ) If ba =1then one of the following three cases must be true. I. a=0 and b≠0: Solving x2 −9x+20=0, (x−4)(x−1)=0 or x=4,5. Checking, x2 −5x+5≠0at 4 or 5. II. b=1: Solving x2 −5x+5=1⇔ x2 −5x+4=0, so (x−4)(x−1)=0 or x=1,4. III. b=−1 and a iseven: Solving, x2 −5x+5=−1⇒ x2 −5x+6=0⇒(x−6)(x+1)=0, so x=−1,6. Check that (−1)2 −9(−1)+20=30,62 −9(6)+20=2 are both even. Summing all the different values, 4+5+1+(−1)+6=15."
svsu_level_i_02_solutions_20,"( B ) There are 90 Tufs, and since one-third are Sufs, there are 30 Sufs. All the Sufs are Tufs, so there are 60 Tufs that are not Sufs. Eight of those Tufs are Rufs and one of those eight is also a Suf, so there are 7 Rufs that are Tufs and not Sufs. This leaves 53 Tufs that are neither Sufs or Rufs. (The Venn Diagram is a little easier to follow.) T R 29 S 1 8 7 53"
svsu_level_i_02_solutions_21,"( C ) The distance from a point to a line is measured along the perpendicular line, so we first find the 1 equation of the line perpendicular to y = x +5 that goes through the point (8,−1). This line must have 2 1 slope m= −2(the negative of the reciprocal of ), so its equation is y +1= −2(x −8)or y = −2x +15. 2 1 To find the intersection of the two lines, we solve x +5= −2x +15, which results in x = 4. The 2 ycoordinate is then 7, so the distance to the line is the distance from (8,−1) to (4,7), or 42 +82 = 80 = 4 5."
svsu_level_i_02_solutions_22,"( C ) Solving the first equation for x2, we get x2 = −2y +4, and, substituting into the second equation, y2 −2y+4 = 4or y2 −2y = 0. This gives y = 2,0. Substituting into either equation, if y = 2then x = 0, and if y = 0then x = ±2. Therefore, there are three points of intersection, (0,2),(2,0),(−2,0)."
svsu_level_i_02_solutions_23,"( D ) If A is the cost of an apple and O the cost of an orange (in cents) , then 3A+2O = 84 and 6A+O =132. Multiplying the first equation by −2 we have −6A−4O = −168, and adding this equation to the second the result is −3O = −36 or O =12. Substituting into the second equation, 6A+12=132or A= 20. Therefore, 2A+2O = 2(20)+2(12)= 64."
svsu_level_i_02_solutions_24,"( C ) The average speed is the total distance divided by total time. Her total time is 5 hours and the total 310 distance is 50⋅2+70⋅3= 310. Therefore, the average speed is = 62mph. 5"
svsu_level_i_02_solutions_25,"( C ) If square has side length sand the circle has radius rthen the perimeters are 4sand 2πr, respectively. s 2π π Since these are equal, 4s = 2πr, and = = . r 4 2"
