id,problem
svsu_2004_level_2_final_solutions_13,Suppose that x satisfies the equationsinx = . Then cosxequals tanx 3 5−1 5 a) 0 b) c) d) e) None of the above 2 2 4 1 cosx
svsu_2004_level_2_final_solutions_14,"The domain for the inverse of the function f(x) = x −5 is: a) (5, ∞ ) b) The same as the domain of f. c) [0, ∞) d) both a and b are true e) x = 5"
svsu_2004_level_2_final_solutions_15,"A cashier found that he was often asked to give change for a dollar to people who made no purchase but wanted a dime or two nickels for a parking meter. He started thinking one day about the number of ways he could make change using the coins half-dollar, quarter, dime, nickel, and penny. If he gave no more than four of any coin, in how many different ways could he give change for a dollar to people who needed a dime or two nickels for parking? a) 6 b) 8 c) 10 d) 12 e) None of the above"
svsu_2004_level_2_final_solutions_16,Three cylindrical drums of 2-foot diameters are to be securely fastened in the form of a triangle by a steel band. What length of band will be required? a) 6+2π ft b) 12π ft c) 12 + 2π ft d) 6 + 3π ft e) None of the above
svsu_2004_level_2_final_solutions_17,"The remaining three parts of the band between two drums equals 2r = 2, that gives a total of 6. Thus the length of band is 6 + 2π."
svsu_2004_level_2_final_solutions_18,A high school runner wants to run a 5-minute mile in his next race. That’s an average of 12 miles per hour. He figures he’ll start out slowly and finish strong. He runs the first half-mile at 10 miles per hour. How fast must he run the last half-mile so that his time for the race is 5 minutes? a) 11 mi/hr b) 13 mi/hr c) 14 mi/hr d) 15 mi/hr e) None of the above
svsu_2004_level_2_final_solutions_19,"A pair of digits is produced as follows. The first digit is randomly selected and registered. A second digit is randomly selected and registered if it differed from the first one. Otherwise a fair coin is flipped. If the coin is heads the digit is registered, and if the coin is tails, a digit is randomly selected and registered. What is the probability that the two registered digits are equal? a) 0.1 b) 0.055 c) 0.05 d) 0.045 e) None of the above"
svsu_2004_level_2_final_solutions_20,Let y =mx+b be the image when the line x−3y +11=0 is reflected across the x- axis. The value of m + b is a) -6 b) -5 c) -4 d) -3 e) None of the above
svsu_2004_level_2_final_solutions_21,Let the operation ∗ be defined asa∗b =b+ . The value of (1∗2)∗4 is a 1 1 1 a) 3 b) 2 c) 4 4 4 3 3 d) 1 e) None of the above 4 1 1
svsu_2004_level_2_final_solutions_22,"One hundred students at Century High School took an exam last year, and their mean score was 100. The number of non-seniors taking the exam was 50% more than the number of seniors, and the mean score of the seniors was 50% higher than that of the non-seniors. What was the mean score of the seniors? a) 100 b) 112.5 c) 120 d) 125 e) None of the above"
svsu_2004_level_2_final_solutions_23,"A survey indicated that in a particular city, 60% of the patients visiting a doctor have a physical disorder, 35% have an emotional disorder, and 25% have both a physical disorder and an emotional disorder. What is the probability of a person having neither a physical nor an emotional disorder visiting a doctor? a) 0.35 b) 0.30 c) 0.25 d) 0.70 e) None of the above SVSU – 2004 Math Olympics Level II – Page 8"
svsu_2004_level_2_final_solutions_24,For what values of k will the remainder of division of x2 +kx+4 by x−1 be twice the remainder of division ofx2 + kx+4byx+1? a) 5/3 b) 4 c) ¼ d) 2/3 e) None of the above
svsu_2004_level_2_final_solutions_25,The solution of the equation log(logx)=2 is a) 103 b) 10 c) 1010 d) 10100 e) None of the above
svsu_2004_level_2_final_solutions_26,"Given the isosceles triangle AEF (where AE=AF) with a path of 5 congruent segments A – B – C – D – E – F, the degree measure of angle A is a) 10° b) 15° c) 20° d) 30° e) None of the above"
