id,problem
svsu_2013_mo_l1sol_11,"Yannick has a total of $200 in his two pockets. He takes one fourth of the money in his left pocket and puts it in his right pocket. He then takes $20 from his left pocket and puts it in his right pocket. If he now has an equal amount of money in each pocket, then how much money did he originally have in his left pocket? (a) $120 (b)$160 (c) $180 (d) $140 (e) $80 The answer is: (b)"
svsu_2013_mo_l1sol_12,"A boat is traveling against the flow of a river. Suppose the river is flowing at a constant speed and the boat maintains a constant speed with respect to the river while traveling in either direction along the river, in other words, the boat would maintain a constant speed in still water. At a certain moment of time a blow-up ball falls off the boat and starts floating down the river. 20 minutes after the ball fell into the water this was noticed and the boat reversed its direction and started 4 SVSU 2013 Math Olympics Solutions Level I-page 5 of 12 going down the river chasing the ball. How long was the ball in the water before it was retrieved? (a) 20 minutes (b) 10 minutes (c) 60 minutes (d) 40 minutes (e) none of the above The answer is: (d) Solution 1: Let T be the time after which it was noticed that the ball is missing. In the given set-up T = 20. However, let us consider a different set-up, based on the given one, where we reduce the speed of the river and that of the boat by the same quantity. We shall compute the time the ball was in the water in this more convenient set-up, but the answer will be enough to find the answer of the question in the given problem. Notice that everything depends on v−c and v+c, where c is the speed of the river relative to the banks of the river and v is the speed of the the boat relative to the river. Thus, v−c and v+c are the speed of the boat relative to the banks of the river when going up-stream and down-stream, respectively. Notice that the differences v −c and v +c do not change if we subtract or add the same quantity from both v and c. So, let us reduce all velocities by the velocity of the river, i.e, in the new “world” the river will become stationary, which means that the boat will be traveling with the same speed going either up or down the river. In particular, if it takes T minutes to notice the missing ball, it will take another T minutes to get back to it (the ball is not moving!), hence the ball will be overall 2T minutes in the water. Now, if we go back to the given world we only need to notice that relative quantities will be preserved, hence it will be again 2T minutes until the ball is retrieved. Solution 2: Alternatively, let T be the time the boat travels back down the river 1 chasing the ball. So the ball is in the water T +T minutes. During this time the 1 ball traveled the distance (T +T )c, while the boat traveled a distance (v−c)T up 1 the river and (v +c)T down the river (all distances are measured with respect to 1 the banks of the river). Since at the end, the boat and the ball are at the same place, from the place the ball was dropped, we have (T+T )c = T (v+c)−T(v−c). 1 1 Simplifyingwefind0 =T v−Tv, henceT = T = 20anditwillbeagain40minutes 1 1 until the ball is retrieved."
svsu_2013_mo_l1sol_13,It takes 3 hours filling a pool using two pipes. It takes 5 hours to fill the pool using only the larger pipe. How long does it take to fill the pool using only the smaller pipe? (a) 1.5 hours (b) 4 hours (c) 7.5 hours (d) 5 hours (e) none of the above The answer is: (c) 5 SVSU 2013 Math Olympics Solutions Level I-page 6 of 12
svsu_2013_mo_l1sol_14,"In a certain football league, the only way to score is to kick a field goal for 3 points or score a touchdown for 7 points. Thus the scores such as 1, 4 and 8 are not possible. How many positive scores are not possible? (a) 5 (b) 6 (c) 9 (d) 11 (e) infinitely many The answer is: (b)"
svsu_2013_mo_l1sol_15,"For all x such that x ̸= 2; −2;0, what is −24 + 1 equal to? 5 4x+8x2−5x3 2−x (a) 12 (b) 5x2+12x (c) −5 (d) −5−1 x 2 5x2+2x 2x2+5x3 5x2+2x 5x+2 (e) none of the above The answer is: (d)"
svsu_2013_mo_l1sol_16,"For how many integers n between 1 and 100 does x2 +x−n factor into the product of two linear factors with integer coefficients? (a) 9 (b) 2 (c) 1 (d) 10 (e) none of the above The answer is: (a) Solution 1: Since −n < 0, it follows that x2+x−n = (x−a)(x+b) where a and b are positive integers. Thus n = ab and b = 1+a by expanding the right hand side of the above equality. Here are the possible choices for a and b: a: 1 — 2 —:::— 9 — 10 b: 2 — 3 —:::— 10 — 11 n = ab: 1·2 = 2 — 2·3 = 6— ::: —9·10 = 90 — 10·11 = 110. There are 9 values for n between 1 and 100. Solution 2: By the quadratic formula, x2+x−n = (x−x )(x−x ) where 1 2 √ −1± 1+4n x ;x = : 1 2 2 7 SVSU 2013 Math Olympics Solutions Level I-page 8 of 12 Since x and x are integers, 1+4n = m2 for some positive integer m. Since 1+4n 1 2 is odd, m must be odd, i.e., m = 2k+1 for some integer k. Every odd square is of the form 1+4n since m2 = (2k+1)2 = 4k2+4k+1 = 4(k2+k)+1: Since1 ≤ n ≤ 100, theansweristhenumberofoddsquaresbetween5 = 1+4·1and 401 = 1+4·100. Therearenineoddsquaresinthatrange,32;52;72;92;112;132;152;172;192."
svsu_2013_mo_l1sol_17,"On △ABC, point D lies on the segment AB, point E lies on BC, and point F lies on CA. If AD = BE = CF = 2, and the area of △ABC equals 1, then what is DB EC FA 3 the area of △DEF? Note that the figure below is not drawn to the scale. (a) 5 (b) 4 (c) 3 (d) 7 (e) 6 9 9 25 25 25 The answer is: (d)"
svsu_2013_mo_l1sol_18,"When Alice entered the Forest of Forgetfulness, she forgot the day of the week. She met the Lion and the Unicorn resting under a tree. The Lion lies on Mondays, Tuesdays and Wednesdays and tells the truth on the other days of the week. The 8 SVSU 2013 Math Olympics Solutions Level I-page 9 of 12 Unicorn, on the other hand, lies on Thursdays, Fridays, and Saturdays, but tells the truth on the other days of the week. They made the following statements: Lion: “Yesterday was one of my lying days.” Unicorn: “Yesterday was one of my lying days.” From these two statements, Alice was able to deduce the day of the week. What day was it? (a) Monday (b) Wednesday (c) Thursday (d) Friday (e) Sunday The answer is: (c)"
svsu_2013_mo_l1sol_19,"Su√ppose tha√t f(x) = ax2− 2 for some positive real number a. If f(f( 2)) = − 2, then what is a equal to? √ √ √ √ (a) 2 (b) 2+ 2 (c) 2− 2 (d) 2− 2 (e) none of the above 2 2 2 The answer is: (a) √ √ √ √ S√olution: f(f( 2)) = a(2a− 2)2− √ 2 which we set equal√to − 2. Thus a(2a− 2)2 = 0. Since a > 0, we have 2a− 2 = 0 and hence a = 2=2."
svsu_2013_mo_l1sol_20,"From a class of 12 students, 3 are chosen to form a math contest team. The team is required to include at least one boy and at least one girl. If exactly 160 different teams can be formed from the 12 students, then which of the following can be the difference between the number of boys and the number of girls in the class? (a) 0 (b) 2 (c) 4 (d) 6 (e) 8 The answer is: (c)"
svsu_2013_mo_l1sol_21,An integer valued point in the xy plane is a point (a;b) where both a and b are integers. How many integer valued points are on or inside a circle of radius 4 centered at the origin? (a) 48 (b) 29 (c) 60 (d) 31 (e) none of the above The answer is: (e)
svsu_2013_mo_l1sol_22,Consider the points A(−5;−1);B(−1;0);C(1;2); and D(1;3). Let P be a point and let d = PA2 +PB2 +PC2 +PD2 so that d is the sum of the squares of the distances from P to each of A;B;C; and D. What is the least possible value for d? (a) 30 (b) 42 (c) 36 (d) 38 (e) 34 The answer is: (e)
svsu_2013_mo_l1sol_23,"Suppose that ABCD is a rectangle, and that E is a point on CD. Let X be the area of △AED, Y be the area of △BCE, and Z be the area of △ABE, and suppose that Y2 = XZ. What is the value of DE? EC √ √ √ (a) 5 (b) −1+ 5 (c) 3 (d) 3 (e) none of the above 3 2 2 5 The answer is: (b)"
svsu_2013_mo_l1sol_24,The area of a s√quare with diagonal 8 is √ (a) 8 (b) 2 2 (c) 4 (d) 2 (e) none of the above The answer is: (c)
svsu_2013_mo_l1sol_25,"For how many integers m, with 10 ≤ m ≤ 100, is m2+m−90 divisible by 17 ? (a) 7 (b) 8 (c) 9 (d) 10 (e) none of the above The answer is: (d) 11 SVSU 2013 Math Olympics Solutions Level I-page 12 of 12"
